,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
1377,S,98092,Auburn,680000,5.0,4.0,3.0,2660,2021-05-25,0.144,6278.0,68.0
1378,S,98092,Auburn,690000,4.0,4.0,2.5,2810,2021-05-25,0.143,6220.0,68.0
1379,S,98092,Auburn,715000,2.0,4.0,2.25,2360,2021-05-25,0.298,12992.0,68.0
1380,S,98092,Auburn,715000,4.0,4.0,2.5,2669,2021-05-25,0.092,4000.0,68.0
1381,S,98092,Auburn,725000,4.0,4.0,2.5,2832,2021-05-21,0.11,4800.0,68.0
1382,S,98092,Auburn,750000,5.0,4.0,2.5,3644,2021-05-02,0.177,7718.0,68.0
1383,S,98092,Auburn,765000,3.0,4.0,2.5,2669,2021-05-10,0.092,4000.0,68.0
1384,S,98092,Auburn,801000,3.0,4.0,2.5,3170,2021-05-05,0.115,5000.0,68.0
1385,S,98092,Auburn,885000,6.0,4.0,2.75,2440,2021-05-18,0.744,32400.0,68.0
1386,S,98006,Bellevue,1400000,6.0,4.0,2.5,2320,2021-05-03,0.165,7200.0,83.0
1387,S,98092,Auburn,950000,12.0,4.0,2.5,3210,2021-05-27,2.12,92347.0,68.0
1388,S,98092,Auburn,1100000,8.0,4.0,2.5,3510,2021-05-26,0.522,22737.0,68.0
1389,A,98092,Auburn,429950,2.0,5.0,2.75,2120,2021-05-28,0.211,9200.0,68.0
1390,A,98092,Auburn,515000,17.0,5.0,2.75,2678,2021-05-27,0.133,5804.0,68.0
1391,A,98092,Auburn,550000,6.0,5.0,2.5,2267,2021-05-24,0.087,3777.0,68.0
1392,A,98092,Auburn,675000,4.0,5.0,2.5,2795,2021-05-26,0.134,5823.0,68.0
1393,A,98092,Auburn,730000,3.0,5.0,2.75,3320,2021-05-27,0.235,10255.0,68.0
1394,A,98092,Auburn,1100000,10.0,5.0,3.0,2800,2021-05-20,4.44,193406.0,68.0
1395,A,98092,Auburn,1950000,9.0,4.0,3.25,6176,2021-05-21,4.44,193406.0,68.0
1396,S,98092,Auburn,830000,7.0,4.0,3.5,2790,2021-05-25,2.35,102366.0,68.0
1397,S,98006,Bellevue,1450000,5.0,4.0,2.5,3290,2021-05-19,0.144,6273.0,83.0
1398,S,98092,Auburn,560000,6.0,4.0,3.5,2393,2021-05-29,0.0,1.0,68.0
1399,S,98092,Auburn,1075000,6.0,4.0,3.25,3820,2021-05-21,0.628,27336.0,68.0
1400,S,98092,Auburn,1150000,222.0,4.0,3.0,3570,2021-05-18,5.21,226947.0,68.0
1401,A,98092,Auburn,855990,11.0,5.0,4.0,3250,2021-05-25,0.202,8806.0,68.0
1402,S,98092,Auburn,1010000,4.0,5.0,3.25,3881,2021-05-06,4.95,215622.0,68.0
1403,S,98092,Auburn,690000,3.0,6.0,3.5,4088,2021-05-18,0.188,8209.0,68.0
1404,A,98092,Auburn,1795000,74.0,4.0,5.0,5821,2021-03-17,3.694,160903.0,68.0
1405,S,98092,Auburn,2400000,5.0,4.0,5.0,6910,2021-05-28,4.412,192205.0,68.0
1406,A,98092,Auburn,1800000,711.0,2.0,1.75,1620,2019-06-19,36.18,1576001.0,68.0
1407,S,98092,Auburn,475000,4.0,3.0,2.25,1820,2021-05-01,0.681,29677.0,68.0
1408,S,98006,Bellevue,1500000,3.0,4.0,2.5,2260,2021-05-18,0.184,8000.0,83.0
1409,S,98092,Auburn,900000,7.0,4.0,2.75,2700,2021-05-13,2.489,108434.0,68.0
1410,A,98092,Auburn,1587000,76.0,4.0,4.25,3511,2021-03-15,3.719,162000.0,68.0
1411,S,98092,Auburn,1156000,5.0,4.0,2.75,3540,2021-05-07,1.95,84942.0,68.0
1412,A,98102,Seattle,775000,59.0,1.0,1.0,483,2021-04-01,0.029,1276.0,64.0
1413,S,98102,Seattle,360000,98.0,1.0,0.75,360,2021-05-27,0.018,773.0,64.0
1414,A,98102,Seattle,399000,23.0,2.0,0.75,560,2021-05-07,0.013,560.0,64.0
1416,A,98102,Seattle,689000,6.0,2.0,1.75,1024,2021-05-24,0.01,450.0,64.0
1417,A,98102,Seattle,715000,8.0,2.0,1.75,989,2021-05-22,0.01,447.0,64.0
1418,A,98102,Seattle,715000,9.0,2.0,1.75,989,2021-05-20,0.011,458.0,64.0
1419,S,98006,Bellevue,1550000,3.0,4.0,2.5,2420,2021-05-18,0.161,7023.0,83.0
1420,A,98102,Seattle,715000,2.0,2.0,1.75,968,2021-05-28,0.009,410.0,64.0
1421,A,98102,Seattle,719000,4.0,2.0,1.75,963,2021-05-26,0.01,415.0,64.0
1422,A,98102,Seattle,749900,11.0,2.0,1.75,1009,2021-05-20,0.014,591.0,64.0
1423,A,98102,Seattle,779900,233.0,2.0,1.75,1097,2020-10-09,0.152,6600.0,64.0
1424,A,98102,Seattle,799900,79.0,2.0,1.75,1005,2021-03-12,0.012,513.0,64.0
1425,A,98102,Seattle,819900,192.0,2.0,1.75,1020,2021-05-20,0.013,581.0,64.0
1426,A,98102,Seattle,853950,41.0,2.0,1.75,1344,2021-05-21,0.016,688.0,64.0
1427,A,98102,Seattle,869900,62.0,2.0,1.75,1243,2021-03-30,0.015,640.0,64.0
1428,A,98102,Seattle,869900,166.0,2.0,1.75,1183,2020-12-15,0.152,6600.0,64.0
1429,A,98102,Seattle,999000,82.0,2.0,2.0,1348,2021-03-09,0.017,745.0,64.0
1430,S,98006,Bellevue,1555000,4.0,4.0,2.5,3346,2021-05-14,0.174,7577.0,83.0
1431,A,98102,Seattle,1050000,87.0,2.0,1.75,1438,2021-03-04,0.028,1233.0,64.0
1432,S,98102,Seattle,674000,36.0,2.0,1.75,970,2021-05-15,0.014,614.0,64.0
1433,S,98102,Seattle,690000,114.0,2.0,1.75,970,2021-05-15,0.017,743.0,64.0
1434,S,98102,Seattle,870000,251.0,2.0,1.75,1292,2021-05-07,0.02,888.0,64.0
1435,S,98102,Seattle,899000,75.0,2.0,1.75,1344,2021-05-18,0.016,688.0,64.0
1436,A,98102,Seattle,995950,39.0,3.0,1.75,1421,2021-04-21,0.021,900.0,64.0
1437,A,98102,Seattle,1100000,130.0,3.0,1.75,2015,2021-01-20,0.061,2640.0,64.0
1438,A,98102,Seattle,1275000,40.0,3.0,1.75,1721,2021-04-20,0.021,929.0,64.0
1439,A,98102,Seattle,1375000,369.0,3.0,1.5,1200,2020-05-26,0.039,1700.0,64.0
1440,A,98102,Seattle,1480000,83.0,3.0,1.75,2300,2021-05-08,0.101,4400.0,64.0
1441,S,98006,Bellevue,1600000,4.0,4.0,2.5,2940,2021-05-21,0.255,11101.0,83.0
1442,S,98102,Seattle,850000,140.0,3.0,1.5,2520,2021-05-14,0.092,4000.0,64.0
1443,S,98102,Seattle,1020000,17.0,3.0,1.75,1500,2021-04-30,0.021,927.0,64.0
1444,S,98102,Seattle,1050000,8.0,3.0,2.0,2180,2021-05-14,0.041,1800.0,64.0
1445,S,98102,Seattle,3495000,4.0,4.0,1.75,2150,2021-05-10,0.053,2323.0,64.0
1446,A,98102,Seattle,949000,11.0,3.0,3.0,1550,2021-05-19,0.028,1215.0,64.0
1447,A,98102,Seattle,1117100,327.0,3.0,2.25,1675,2021-05-21,0.018,775.0,64.0
1448,A,98102,Seattle,1150000,79.0,3.0,2.75,2180,2021-03-12,0.128,5590.0,64.0
1449,A,98102,Seattle,1775000,11.0,3.0,2.75,2150,2021-05-19,0.115,5000.0,64.0
1450,S,98102,Seattle,1275000,34.0,3.0,2.5,1775,2021-05-27,0.028,1228.0,64.0
1451,S,98102,Seattle,1360000,5.0,3.0,2.5,2390,2021-05-24,0.092,4000.0,64.0
1452,S,98006,Bellevue,1650000,5.0,4.0,2.75,2520,2021-05-21,0.166,7248.0,83.0
1453,S,98102,Seattle,1370000,5.0,3.0,2.5,2200,2021-05-26,0.037,1591.0,64.0
1454,S,98102,Seattle,2050000,12.0,3.0,2.25,1980,2021-05-21,0.045,1980.0,64.0
1455,S,98102,Seattle,2400000,2.0,4.0,2.0,3107,2021-05-21,0.092,4000.0,64.0
1456,A,98102,Seattle,1468000,9.0,5.0,2.5,2360,2021-05-21,0.092,4000.0,64.0
1457,A,98102,Seattle,995000,31.0,3.0,3.25,1630,2021-05-18,0.032,1394.0,64.0
1458,A,98102,Seattle,1949950,33.0,3.0,3.5,2750,2021-04-27,0.048,2100.0,64.0
1459,S,98102,Seattle,890000,9.0,3.0,3.25,1534,2021-05-21,0.034,1468.0,64.0
1460,S,98102,Seattle,2435000,7.0,3.0,2.75,3580,2021-05-28,0.096,4200.0,64.0
1461,A,98102,Seattle,1799000,11.0,4.0,3.25,3220,2021-05-19,0.126,5500.0,64.0
1462,A,98102,Seattle,1895000,25.0,4.0,3.5,3290,2021-05-26,0.089,3868.0,64.0
1463,S,98006,Bellevue,1650000,5.0,4.0,2.5,2978,2021-04-30,0.265,11536.0,83.0
1464,A,98102,Seattle,1925000,24.0,4.0,3.5,5420,2021-05-06,0.253,11000.0,64.0
1465,A,98102,Seattle,1999000,60.0,4.0,3.5,3930,2021-05-10,0.114,4982.0,64.0
1466,A,98102,Seattle,2995000,9.0,4.0,3.75,6070,2021-05-21,0.165,7200.0,64.0
1467,S,98102,Seattle,3575000,27.0,4.0,3.25,5890,2021-05-13,0.242,10545.0,64.0
1468,S,98102,Seattle,2200000,40.0,5.0,4.0,3850,2021-05-27,0.147,6425.0,64.0
1469,A,98102,Seattle,3490000,18.0,3.0,4.0,3800,2021-05-12,0.306,13331.0,64.0
1470,S,98102,Seattle,4900000,608.0,5.0,3.25,7834,2021-05-19,0.855,37249.0,64.0
1471,A,98102,Seattle,2498000,38.0,7.0,4.0,5550,2021-04-23,0.126,5500.0,64.0
1472,A,98102,Seattle,5950000,69.0,5.0,5.25,8200,2021-03-22,0.213,9300.0,64.0
1473,A,98102,Seattle,3325000,67.0,9.0,10.5,8807,2021-03-24,0.23,10000.0,64.0
1474,S,98006,Bellevue,1675000,6.0,4.0,2.75,3040,2021-05-04,0.393,17130.0,83.0
1475,A,98103,Seattle,147500,45.0,1.0,0.75,162,2021-04-15,0.01,432.0,64.0
1476,A,98103,Seattle,185000,234.0,1.0,1.0,250,2020-10-08,0.006,250.0,64.0
1477,A,98103,Seattle,599000,72.0,1.0,0.75,675,2021-03-19,0.014,626.0,64.0
1478,A,98103,Seattle,665000,51.0,2.0,0.75,625,2021-04-10,0.014,625.0,64.0
1479,A,98103,Seattle,675000,166.0,2.0,1.0,1760,2021-05-28,0.057,2500.0,64.0
1480,A,98103,Seattle,1999999,47.0,2.0,1.0,1220,2021-04-29,0.124,5405.0,64.0
1481,S,98103,Seattle,600000,4.0,2.0,1.0,1450,2021-05-14,0.117,5085.0,64.0
1482,S,98103,Seattle,600000,27.0,2.0,1.0,800,2021-05-03,0.046,2009.0,64.0
1483,S,98103,Seattle,635000,49.0,2.0,1.0,620,2021-05-18,0.117,5100.0,64.0
1484,S,98103,Seattle,724000,17.0,2.0,1.0,970,2021-04-30,0.092,4000.0,64.0
1485,S,98006,Bellevue,1680000,4.0,4.0,2.75,2420,2021-05-18,0.255,11114.0,83.0
1486,S,98103,Seattle,1077500,5.0,2.0,1.0,2100,2021-05-04,0.105,4590.0,64.0
1487,S,98103,Seattle,1250000,3.0,2.0,1.0,1780,2021-05-11,0.115,5000.0,64.0
1488,S,98103,Seattle,1025250,6.0,3.0,1.0,2160,2021-05-08,0.074,3210.0,64.0
1489,S,98103,Seattle,885000,2.0,3.0,1.75,2000,2021-05-17,0.069,3000.0,64.0
1490,A,98103,Seattle,785000,17.0,1.0,1.75,1170,2021-05-13,0.039,1700.0,64.0
1491,A,98103,Seattle,699950,16.0,2.0,1.75,1226,2021-05-14,0.02,850.0,64.0
1492,A,98103,Seattle,719950,9.0,2.0,1.75,1180,2021-05-21,0.039,1720.0,64.0
1493,A,98103,Seattle,719950,32.0,2.0,1.75,1078,2021-05-07,0.018,789.0,64.0
1494,A,98103,Seattle,735000,33.0,2.0,1.75,1075,2021-04-27,0.092,4000.0,64.0
1495,A,98103,Seattle,750000,8.0,2.0,1.75,1078,2021-05-22,0.018,789.0,64.0
1496,S,98006,Bellevue,1718000,6.0,4.0,2.5,2500,2021-05-06,0.283,12342.0,83.0
1497,A,98103,Seattle,789950,3.0,2.0,1.75,1114,2021-05-27,0.015,663.0,64.0
1498,A,98103,Seattle,850000,45.0,2.0,1.5,1100,2021-04-15,0.027,1197.0,64.0
1499,A,98103,Seattle,915000,16.0,2.0,2.0,1295,2021-05-14,0.017,740.0,64.0
1500,S,98103,Seattle,580000,5.0,2.0,1.5,740,2021-05-11,0.026,1149.0,64.0
1501,S,98103,Seattle,610000,7.0,2.0,1.5,1070,2021-05-14,0.033,1455.0,64.0
1502,S,98103,Seattle,719950,2.0,2.0,1.75,1078,2021-05-06,0.017,750.0,64.0
1503,S,98103,Seattle,725000,7.0,2.0,1.75,1160,2021-05-14,0.024,1057.0,64.0
1504,S,98103,Seattle,750000,1.0,2.0,1.75,1078,2021-05-06,0.016,688.0,64.0
1505,S,98103,Seattle,770000,5.0,2.0,1.5,1610,2021-05-04,0.075,3280.0,64.0
1506,S,98103,Seattle,770000,22.0,2.0,1.75,1078,2021-05-15,0.018,789.0,64.0
1507,S,98006,Bellevue,1950000,4.0,4.0,2.5,3280,2021-05-03,0.224,9750.0,83.0
1508,S,98103,Seattle,780000,21.0,2.0,1.5,1276,2021-05-04,0.028,1236.0,64.0
1509,S,98103,Seattle,799950,3.0,2.0,2.0,1165,2021-05-06,0.034,1478.0,64.0
1510,S,98103,Seattle,819500,13.0,2.0,1.75,1270,2021-05-15,0.024,1066.0,64.0
1511,S,98103,Seattle,835000,5.0,2.0,1.75,1960,2021-05-24,0.1,4340.0,64.0
1512,S,98103,Seattle,879950,0.0,2.0,1.75,1321,2021-05-05,0.023,1005.0,64.0
1513,S,98103,Seattle,879950,14.0,2.0,1.75,1321,2021-05-05,0.023,1002.0,64.0
1514,S,98103,Seattle,1400000,0.0,2.0,1.75,1840,2021-05-26,0.094,4080.0,64.0
1515,A,98103,Seattle,649999,11.0,3.0,1.5,1270,2021-05-19,0.046,2015.0,64.0
1516,A,98103,Seattle,725000,3.0,3.0,2.0,1810,2021-05-27,0.183,7986.0,64.0
1517,A,98103,Seattle,825000,4.0,3.0,1.75,1460,2021-05-26,0.115,5000.0,64.0
1518,S,98006,Bellevue,2350000,3.0,4.0,2.5,4010,2021-04-30,0.318,13870.0,83.0
1519,A,98103,Seattle,830000,22.0,3.0,2.0,1440,2021-05-08,0.069,3000.0,64.0
1520,A,98103,Seattle,875000,5.0,3.0,2.0,1410,2021-05-27,0.138,6030.0,64.0
1521,S,98103,Seattle,705000,5.0,3.0,2.0,1220,2021-05-12,0.035,1505.0,64.0
1522,S,98103,Seattle,720000,34.0,3.0,1.75,1340,2021-05-14,0.055,2400.0,64.0
1523,S,98103,Seattle,858000,15.0,3.0,1.75,1170,2021-05-20,0.079,3420.0,64.0
1524,S,98103,Seattle,860000,6.0,3.0,1.75,1460,2021-05-01,0.136,5932.0,64.0
1525,S,98103,Seattle,875000,0.0,3.0,1.75,1362,2021-05-05,0.019,833.0,64.0
1526,S,98103,Seattle,877000,5.0,3.0,1.5,1340,2021-05-12,0.03,1315.0,64.0
1527,S,98103,Seattle,885000,6.0,3.0,2.0,1500,2021-05-27,0.059,2563.0,64.0
1528,S,98103,Seattle,907500,13.0,3.0,1.75,1670,2021-05-03,0.115,5000.0,64.0
1529,A,98006,Bellevue,769000,5.0,5.0,2.25,2700,2021-05-25,0.193,8400.0,83.0
1530,S,98103,Seattle,909000,4.0,3.0,1.75,2000,2021-05-26,0.114,4960.0,64.0
1531,S,98103,Seattle,911250,5.0,3.0,1.75,1470,2021-05-18,0.119,5200.0,64.0
1532,S,98103,Seattle,919000,8.0,3.0,1.75,1768,2021-05-20,0.013,560.0,64.0
1533,S,98103,Seattle,919500,63.0,3.0,1.75,1768,2021-05-04,0.013,560.0,64.0
1534,S,98103,Seattle,1007000,5.0,3.0,2.0,1700,2021-05-21,0.08,3480.0,64.0
1535,S,98103,Seattle,1150000,5.0,3.0,2.0,1420,2021-05-19,0.029,1261.0,64.0
1536,S,98103,Seattle,1233000,7.0,3.0,2.0,1570,2021-05-14,0.203,8841.0,64.0
1537,A,98103,Seattle,899900,12.0,4.0,2.0,2180,2021-05-18,0.123,5350.0,64.0
1538,A,98103,Seattle,1124000,65.0,4.0,2.0,2070,2021-03-26,0.086,3750.0,64.0
1539,S,98103,Seattle,937400,20.0,4.0,1.75,2575,2021-05-28,0.065,2820.0,64.0
1540,A,98006,Bellevue,1588000,5.0,5.0,2.5,2910,2021-05-25,0.239,10405.0,83.0
1541,S,98103,Seattle,1150000,8.0,4.0,2.0,1850,2021-05-21,0.133,5800.0,64.0
1542,S,98103,Seattle,1150000,5.0,4.0,1.5,2880,2021-05-06,0.099,4300.0,64.0
1543,A,98103,Seattle,1450000,16.0,5.0,2.0,3190,2021-05-14,0.093,4032.0,64.0
1544,A,98103,Seattle,1499999,44.0,5.0,2.0,3552,2021-04-16,0.15,6540.0,64.0
1545,S,98103,Seattle,1325000,6.0,4.0,2.25,1880,2021-05-07,0.092,4000.0,64.0
1546,A,98103,Seattle,599900,120.0,2.0,2.0,1150,2021-01-30,0.015,650.0,64.0
1547,A,98103,Seattle,1500000,82.0,2.0,2.25,1539,2021-03-09,0.678,29516.0,64.0
1548,S,98103,Seattle,830000,13.0,2.0,2.25,1630,2021-05-21,0.117,5090.0,64.0
1549,S,98103,Seattle,852500,5.0,2.0,2.25,1280,2021-05-27,0.028,1223.0,64.0
1550,S,98103,Seattle,861000,7.0,2.0,2.25,1179,2021-05-16,0.018,791.0,64.0
1551,S,98006,Bellevue,1400000,3.0,5.0,2.5,2990,2021-05-28,0.118,5156.0,83.0
1552,S,98103,Seattle,1050000,0.0,2.0,2.25,1679,2021-05-20,0.032,1414.0,64.0
1553,S,98103,Seattle,1050000,5.0,2.0,2.25,1785,2021-05-17,0.018,801.0,64.0
1554,S,98103,Seattle,1075000,0.0,2.0,2.25,1909,2021-05-20,0.024,1029.0,64.0
1555,A,98103,Seattle,650000,16.0,3.0,2.5,1340,2021-05-14,0.026,1151.0,64.0
1556,S,98103,Seattle,600000,17.0,3.0,2.5,1260,2021-05-28,0.024,1060.0,64.0
1557,S,98103,Seattle,619000,6.0,3.0,2.25,1380,2021-05-12,0.032,1396.0,64.0
1558,S,98103,Seattle,650000,7.0,3.0,2.5,1770,2021-05-28,0.026,1113.0,64.0
1559,S,98103,Seattle,655000,11.0,3.0,2.25,1320,2021-05-28,0.022,967.0,64.0
1560,S,98103,Seattle,715000,6.0,3.0,2.25,1380,2021-05-05,0.028,1223.0,64.0
1561,S,98103,Seattle,725000,4.0,3.0,2.5,1420,2021-04-30,0.029,1269.0,64.0
1562,S,98006,Bellevue,1525000,2.0,5.0,3.0,2890,2021-05-19,0.228,9940.0,83.0
1563,S,98103,Seattle,748000,14.0,3.0,2.0,1405,2021-05-21,0.021,900.0,64.0
1564,S,98103,Seattle,749950,0.0,3.0,2.0,1405,2021-05-04,0.021,900.0,64.0
1565,S,98103,Seattle,749950,4.0,3.0,2.0,1405,2021-05-07,0.021,900.0,64.0
1566,S,98103,Seattle,749950,19.0,3.0,2.0,1405,2021-05-01,0.021,900.0,64.0
1567,S,98103,Seattle,760000,0.0,3.0,2.0,1405,2021-05-21,0.026,1127.0,64.0
1568,S,98103,Seattle,770000,0.0,3.0,2.0,1405,2021-05-06,0.027,1167.0,64.0
1569,S,98103,Seattle,818000,5.0,3.0,2.25,1623,2021-05-24,0.027,1164.0,64.0
1570,S,98103,Seattle,837000,6.0,3.0,2.25,1370,2021-05-14,0.026,1139.0,64.0
1571,S,98103,Seattle,955000,2.0,3.0,2.5,2237,2021-05-04,0.033,1427.0,64.0
1572,S,98103,Seattle,976000,10.0,3.0,2.75,2700,2021-05-12,0.115,5000.0,64.0
1573,S,98006,Bellevue,1600000,8.0,5.0,2.5,2679,2021-05-19,0.251,10950.0,83.0
1574,S,98103,Seattle,1040000,6.0,3.0,2.25,1881,2021-05-07,0.03,1320.0,64.0
1575,S,98103,Seattle,1095000,10.0,3.0,2.25,1902,2021-05-20,0.02,850.0,64.0
1576,S,98103,Seattle,1100000,9.0,3.0,2.25,2040,2021-05-06,0.069,3000.0,64.0
1577,S,98103,Seattle,1150000,0.0,3.0,2.25,2080,2021-05-20,0.03,1307.0,64.0
1578,S,98103,Seattle,1150000,6.0,3.0,2.5,2810,2021-05-25,0.117,5100.0,64.0
1579,S,98103,Seattle,1165000,0.0,3.0,2.25,1827,2021-05-20,0.037,1600.0,64.0
1580,S,98103,Seattle,1250000,0.0,3.0,2.25,2360,2021-05-05,0.052,2279.0,64.0
1581,S,98103,Seattle,1360600,5.0,3.0,2.5,2350,2021-05-03,0.115,5000.0,64.0
1582,S,98103,Seattle,1850000,6.0,3.0,2.5,2568,2021-05-14,0.079,3420.0,64.0
1583,S,98103,Seattle,945000,4.0,4.0,2.5,1640,2021-05-14,0.031,1357.0,64.0
1584,S,98006,Bellevue,1836000,3.0,5.0,2.5,3117,2021-05-20,0.193,8400.0,83.0
1585,S,98103,Seattle,1350000,7.0,4.0,2.5,2170,2021-05-17,0.069,3000.0,64.0
1586,S,98103,Seattle,1459119,4.0,4.0,2.5,2790,2021-05-27,0.063,2761.0,64.0
1587,S,98103,Seattle,1475000,31.0,4.0,2.75,3270,2021-05-14,0.126,5500.0,64.0
1588,S,98103,Seattle,1495000,7.0,4.0,2.5,2980,2021-05-09,0.088,3832.0,64.0
1589,S,98103,Seattle,1655000,6.0,4.0,2.5,2880,2021-05-21,0.091,3950.0,64.0
1590,A,98103,Seattle,1075000,39.0,5.0,2.75,2220,2021-04-21,0.086,3744.0,64.0
1591,A,98103,Seattle,888888,11.0,6.0,3.0,2600,2021-05-20,0.116,5060.0,64.0
1592,S,98103,Seattle,1845000,0.0,4.0,3.5,2992,2021-05-27,0.071,3111.0,64.0
1593,A,98103,Seattle,714500,5.0,3.0,3.25,1410,2021-05-25,0.028,1206.0,64.0
1594,A,98103,Seattle,1050000,4.0,3.0,3.0,1720,2021-05-26,0.031,1361.0,64.0
1595,S,98006,Bellevue,1850000,11.0,5.0,3.0,3600,2021-05-07,0.228,9941.0,83.0
1596,A,98103,Seattle,1650000,9.0,3.0,3.25,3070,2021-05-22,0.083,3600.0,64.0
1597,A,98103,Seattle,3950000,16.0,3.0,3.25,4850,2021-05-14,0.0,1.0,64.0
1598,S,98103,Seattle,867500,4.0,3.0,3.25,1760,2021-05-22,0.032,1402.0,64.0
1599,S,98103,Seattle,1040000,5.0,3.0,3.5,2180,2021-05-27,0.029,1244.0,64.0
1600,S,98103,Seattle,1080000,7.0,3.0,3.5,2110,2021-05-11,0.046,1991.0,64.0
1601,S,98103,Seattle,1100000,2.0,3.0,2.75,2090,2021-05-11,0.049,2144.0,64.0
1602,S,98103,Seattle,1500000,7.0,3.0,3.5,2740,2021-05-14,0.086,3740.0,64.0
1603,A,98103,Seattle,1495950,12.0,4.0,3.25,2650,2021-05-18,0.083,3610.0,64.0
1604,S,98103,Seattle,938000,14.0,4.0,3.0,1678,2021-05-18,0.017,750.0,64.0
1605,A,98103,Seattle,1699900,30.0,5.0,3.75,3163,2021-04-30,0.086,3766.0,64.0
1606,S,98006,Bellevue,1871000,7.0,5.0,2.5,3260,2021-05-17,0.286,12438.0,83.0
1607,S,98103,Seattle,1965000,8.0,5.0,4.25,4040,2021-05-14,0.101,4401.0,64.0
1608,A,98103,Seattle,1275000,230.0,7.0,4.5,3690,2020-10-12,0.187,8124.0,64.0
1609,S,98103,Seattle,1240000,5.0,4.0,1.5,2630,2021-05-14,0.11,4800.0,64.0
1610,A,98105,Seattle,730000,19.0,3.0,1.0,1330,2021-05-11,0.094,4080.0,64.0
1611,A,98105,Seattle,799950,3.0,3.0,1.0,2100,2021-05-27,0.09,3919.0,64.0
1612,A,98105,Seattle,899000,46.0,3.0,1.0,1320,2021-05-26,0.092,4000.0,64.0
1613,S,98105,Seattle,765000,28.0,2.0,1.5,1290,2021-05-08,0.013,545.0,64.0
1614,S,98105,Seattle,1150000,1.0,2.0,2.0,1680,2021-05-18,0.069,3000.0,64.0
1615,A,98105,Seattle,1275000,10.0,3.0,2.0,2740,2021-05-20,0.105,4590.0,64.0
1616,S,98105,Seattle,849950,6.0,3.0,1.5,1600,2021-05-13,0.069,3000.0,64.0
1617,A,98006,Bellevue,860000,3.0,3.0,3.25,2082,2021-05-28,10.023,436598.0,83.0
1618,S,98105,Seattle,861000,6.0,3.0,1.75,1470,2021-05-11,0.062,2700.0,64.0
1619,S,98105,Seattle,935000,7.0,3.0,2.0,1930,2021-05-28,0.117,5100.0,64.0
1620,S,98105,Seattle,1157000,7.0,3.0,1.75,1700,2021-05-10,0.094,4080.0,64.0
1621,A,98105,Seattle,900000,30.0,4.0,2.0,1980,2021-04-30,0.117,5100.0,64.0
1622,A,98105,Seattle,950000,6.0,4.0,2.75,2047,2021-05-24,0.087,3774.0,64.0
1623,A,98105,Seattle,899000,15.0,4.0,2.75,2520,2021-05-22,0.084,3640.0,64.0
1624,S,98105,Seattle,2325000,1.0,4.0,3.5,3640,2021-04-30,0.092,3996.0,64.0
1625,A,98105,Seattle,575000,13.0,2.0,1.0,790,2021-05-18,0.095,4120.0,64.0
1626,S,98105,Seattle,950000,5.0,3.0,1.0,1290,2021-05-19,0.128,5583.0,64.0
1627,A,98105,Seattle,725000,37.0,2.0,1.5,1044,2021-04-23,0.022,975.0,64.0
1628,S,98006,Bellevue,1065000,4.0,3.0,3.5,2280,2021-05-24,0.564,24586.0,83.0
1629,S,98105,Seattle,835000,7.0,3.0,1.5,1020,2021-05-20,0.083,3600.0,64.0
1630,S,98105,Seattle,880000,19.0,3.0,1.75,2080,2021-05-05,0.076,3315.0,64.0
1631,S,98105,Seattle,935000,5.0,3.0,2.0,1556,2021-05-07,0.025,1074.0,64.0
1632,S,98105,Seattle,999999,6.0,3.0,1.75,1910,2021-05-27,0.099,4330.0,64.0
1633,S,98105,Seattle,1000000,5.0,3.0,1.75,3000,2021-05-16,0.115,5000.0,64.0
1634,S,98105,Seattle,1050000,7.0,3.0,1.5,1850,2021-05-19,0.185,8050.0,64.0
1635,S,98105,Seattle,1058000,7.0,3.0,1.75,1480,2021-05-17,0.093,4050.0,64.0
1636,S,98105,Seattle,1215000,4.0,3.0,1.75,1609,2021-05-14,0.033,1451.0,64.0
1637,A,98105,Seattle,1150000,11.0,4.0,2.0,1710,2021-05-19,0.097,4240.0,64.0
1638,S,98105,Seattle,990000,7.0,4.0,2.0,1880,2021-05-11,0.112,4860.0,64.0
1639,A,98006,Bellevue,2410000,11.0,4.0,3.5,5190,2021-05-19,0.572,24914.0,83.0
1640,S,98105,Seattle,1255000,7.0,4.0,2.0,2240,2021-05-06,0.091,3968.0,64.0
1641,S,98105,Seattle,750000,4.0,5.0,1.75,1920,2021-05-25,0.092,4000.0,64.0
1642,A,98105,Seattle,999888,23.0,6.0,2.0,1940,2021-05-07,0.091,3960.0,64.0
1643,A,98105,Seattle,1600000,54.0,7.0,2.0,3360,2021-04-06,0.099,4320.0,64.0
1644,S,98105,Seattle,1765000,6.0,4.0,2.5,3362,2021-05-27,0.099,4320.0,64.0
1645,A,98105,Seattle,850000,2.0,3.0,2.5,1400,2021-05-28,0.017,728.0,64.0
1646,A,98105,Seattle,866000,40.0,3.0,2.5,1500,2021-04-20,0.189,8240.0,64.0
1647,A,98105,Seattle,866000,32.0,3.0,2.5,1500,2021-05-13,0.189,8240.0,64.0
1648,S,98105,Seattle,866000,0.0,3.0,2.5,1500,2021-05-18,0.189,8240.0,64.0
