,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
325,S,98038,Maple Valley,800000,5,5,2.5,2820,5/21/2021,0.107,4677,84
326,S,98038,Maple Valley,809000,7,5,2.5,2413,5/7/2021,0.185,8056,84
327,S,98038,Maple Valley,822310,0,5,2.75,3082,5/5/2021,0.121,5250,84
328,S,98038,Maple Valley,981112,4,5,2.5,3280,5/19/2021,0.208,9039,84
329,S,98038,Maple Valley,1522000,4,5,2,3728,5/11/2021,1.43,62310,84
330,S,98003,Federal Way,750000,2,4,2.5,2790,5/17/2021,0.198,8641,63
331,S,98038,Maple Valley,790082,28,4,3.75,3162,5/28/2021,0.135,5900,84
332,S,98038,Maple Valley,980000,4,4,3.5,3341,5/20/2021,0.149,6488,84
333,S,98038,Maple Valley,1705001,6,4,3.25,4600,5/24/2021,2.4,104544,84
334,A,98038,Maple Valley,919950,90,5,3.5,2989,3/28/2021,0.092,4000,84
335,A,98038,Maple Valley,949950,13,5,3.5,3060,5/23/2021,0.087,3800,84
336,S,98038,Maple Valley,714950,0,5,3.5,2989,5/21/2021,0.094,4100,84
337,S,98038,Maple Valley,920000,5,5,3,3120,5/7/2021,0.349,15200,84
338,S,98038,Maple Valley,1100000,12,5,3.5,3340,5/17/2021,0.135,5866,84
339,S,98038,Maple Valley,769750,5,6,3.5,3110,5/7/2021,0.083,3600,84
340,S,98038,Maple Valley,845550,4,6,3.5,3110,5/28/2021,0.083,3600,84
341,S,98003,Federal Way,695000,6,6,2.5,3470,5/25/2021,0.288,12558,63
342,S,98038,Maple Valley,868445,0,4,4.5,3899,5/6/2021,0.115,5000,84
343,S,98038,Maple Valley,510000,8,3,2,1424,5/19/2021,4.9,213444,84
344,S,98038,Maple Valley,675000,6,3,1.5,2600,5/7/2021,9.77,425581,84
345,A,98038,Maple Valley,4200000,85,4,2.5,4880,4/23/2021,10,435600,84
346,S,98038,Maple Valley,1595000,7,5,4.5,5200,4/30/2021,5.47,238273,84
347,A,98038,Maple Valley,1199800,4,4,2,3639,5/26/2021,5.05,219978,84
348,S,98039,Medina,2837500,4,3,0,2530,5/28/2021,0.456,19852,85
349,A,98039,Medina,10000000,5,5,0,8000,5/25/2021,0.531,23110,85
350,S,98039,Medina,1902000,65,3,1.75,1820,5/21/2021,0.208,9064,85
351,A,98039,Medina,2200000,157,4,2.5,2390,5/27/2021,0.46,20048,85
352,S,98003,Federal Way,530888,5,4,3.25,1570,5/21/2021,0.165,7200,63
353,A,98039,Medina,2499950,16,4,2.5,2792,5/14/2021,0.201,8750,85
354,S,98039,Medina,2300000,6,5,2.25,2640,5/7/2021,0.343,14959,85
355,A,98039,Medina,6988000,18,3,3,3000,5/12/2021,0.531,23110,85
356,S,98039,Medina,3400000,115,4,4.25,4862,5/20/2021,0.227,9900,85
357,A,98039,Medina,6288000,51,3,4.25,3930,4/9/2021,0.524,22822,85
358,A,98039,Medina,5398000,19,4,4.75,4805,5/11/2021,0.247,10755,85
359,A,98039,Medina,22500000,216,4,6,7610,10/26/2020,0.661,28800,85
360,S,98039,Medina,7300000,1,5,5.25,6870,5/4/2021,0.456,19844,85
361,S,98039,Medina,10350000,25,5,6.75,6407,5/18/2021,0.912,39724,85
362,S,98039,Medina,10350000,54,5,7,6407,5/18/2021,0.459,20000,85
363,S,98003,Federal Way,500000,6,3,1.75,1760,5/2/2021,0.165,7200,63
364,A,98039,Medina,18800000,67,7,6.75,7200,3/24/2021,2.01,87542,85
365,A,98040,Mercer Island,1250000,2,3,1.75,1580,5/28/2021,0.212,9233,85
366,S,98040,Mercer Island,1165000,6,3,1.25,1380,5/28/2021,0.103,4500,85
367,A,98040,Mercer Island,1325000,5,4,1.75,2700,5/25/2021,0.403,17558,85
368,S,98040,Mercer Island,1420000,46,3,2.5,2391,5/17/2021,0.346,15063,85
369,S,98040,Mercer Island,1713000,4,3,2.25,1850,5/26/2021,0.258,11250,85
370,A,98040,Mercer Island,1710000,25,4,2.75,2830,5/5/2021,0.188,8184,85
371,A,98040,Mercer Island,1725000,15,4,2.25,2990,5/15/2021,0.637,27728,85
372,A,98040,Mercer Island,1750000,35,4,2.5,2570,5/14/2021,0.265,11552,85
373,S,98040,Mercer Island,1482400,5,4,2.75,2010,5/12/2021,0.177,7694,85
374,S,98003,Federal Way,515000,4,3,2.5,1520,5/3/2021,0.118,5130,63
375,S,98040,Mercer Island,1616000,6,4,2.75,2350,5/18/2021,0.234,10204,85
376,S,98040,Mercer Island,1865000,6,4,2.25,2500,5/14/2021,0.228,9953,85
377,S,98040,Mercer Island,2160000,6,4,2.75,2810,5/21/2021,0.258,11254,85
378,S,98040,Mercer Island,2250000,2,4,2.75,3760,5/23/2021,0.34,14800,85
379,S,98040,Mercer Island,2350000,11,4,3,3250,5/5/2021,0.207,9000,85
380,S,98040,Mercer Island,1710500,5,5,2.5,2560,5/21/2021,0.248,10800,85
381,S,98040,Mercer Island,1811000,96,3,2.75,2880,5/7/2021,0.266,11602,85
382,A,98040,Mercer Island,4900000,33,4,3.25,2260,4/27/2021,0.472,20557,85
383,A,98040,Mercer Island,5998000,5,4,3.25,4361,5/25/2021,0.43,18752,85
384,A,98040,Mercer Island,6250000,13,4,3.25,5950,5/17/2021,0.401,17467,85
385,S,98003,Federal Way,575000,5,4,2.75,1990,5/25/2021,0.321,13984,63
386,S,98040,Mercer Island,1772000,6,4,3.5,3030,5/7/2021,0.101,4403,85
387,S,98040,Mercer Island,1810000,4,4,3.25,3100,5/20/2021,0.225,9799,85
388,S,98040,Mercer Island,1835000,6,4,3,2930,5/14/2021,0.302,13154,85
389,S,98040,Mercer Island,2600000,80,4,3.5,3613,5/20/2021,0.407,17725,85
390,S,98040,Mercer Island,2650000,214,4,3,2964,5/3/2021,0.193,8405,85
391,S,98040,Mercer Island,3255000,5,4,3.25,4250,5/12/2021,0.413,18000,85
392,A,98040,Mercer Island,2800000,3,5,3.25,5162,5/27/2021,0.37,16124,85
393,S,98040,Mercer Island,2175000,6,5,3.5,4230,5/18/2021,0.235,10247,85
394,S,98040,Mercer Island,2510000,5,5,3,4520,5/19/2021,0.224,9738,85
395,S,98040,Mercer Island,2871000,5,5,3.75,4060,5/23/2021,0.293,12750,85
396,S,98003,Federal Way,625000,5,4,2.25,2120,5/27/2021,0.243,10589,63
397,S,98040,Mercer Island,3160000,5,5,3,3910,5/25/2021,0.387,16866,85
398,S,98040,Mercer Island,3500000,2,5,3.25,5160,5/25/2021,0.258,11258,85
399,S,98040,Mercer Island,2600000,6,4,4,4287,5/20/2021,0.596,25942,85
400,S,98040,Mercer Island,4471000,6,4,4.25,4910,5/2/2021,0.428,18638,85
401,S,98040,Mercer Island,2070000,5,5,3.5,3550,5/25/2021,0.404,17613,85
402,S,98040,Mercer Island,3550000,2,5,5.5,4336,5/4/2021,0.216,9397,85
403,S,98040,Mercer Island,3650000,9,5,4.75,4730,5/26/2021,0.213,9293,85
404,S,98040,Mercer Island,3820000,0,5,5.5,4430,4/30/2021,0.258,11235,85
405,A,98040,Mercer Island,8688000,40,5,5.5,7270,4/20/2021,0.661,28800,85
406,A,98040,Mercer Island,5275000,10,5,6.25,5950,5/20/2021,0.647,28174,85
407,S,98003,Federal Way,654995,5,5,2.75,2668,5/26/2021,0.121,5280,63
408,A,98040,Mercer Island,17800000,205,5,8.5,14940,10/9/2019,1.89,82328,85
409,S,98042,Kent,480000,4,2,1.75,1230,4/30/2021,0.28,12201,64
410,A,98042,Kent,500000,4,4,1.75,1740,5/26/2021,0.294,12800,64
411,S,98042,Kent,858000,5,4,3.5,3240,5/29/2021,1.93,84070,64
412,S,98042,Kent,1150000,5,8,4.5,5120,4/30/2021,2.347,102230,64
413,A,98042,Covington,958320,129,0,0,1290,2/5/2021,0.8,34848,79
414,S,98042,Covington,390000,3,2,1,840,5/6/2021,0.119,5200,79
415,A,98042,Covington,385000,1,3,1,1040,5/29/2021,0.119,5200,79
416,A,98042,Covington,460000,10,3,1,1200,5/26/2021,0.298,12960,79
417,S,98042,Covington,450000,1,3,1,1000,5/17/2021,0.127,5525,79
418,S,98003,Des Moines,713410,4,5,2.75,3008,5/4/2021,0.121,5270,71
419,A,98042,Kent,1275000,608,4,1,1100,5/25/2021,1.53,66646,64
420,A,98042,Covington,400000,3,3,2,1090,5/27/2021,0.194,8448,79
421,A,98042,Covington,437000,0,3,2,1310,5/30/2021,0.172,7488,79
422,A,98042,Covington,494950,3,3,2,1560,5/27/2021,0.261,11387,79
423,S,98042,Covington,500000,4,3,1.5,1200,5/27/2021,0.217,9466,79
424,S,98042,Kent,610000,5,3,2,1296,5/7/2021,2.41,104979,64
425,A,98042,Covington,445000,3,4,1.75,1730,5/27/2021,0.156,6804,79
426,S,98042,Kent,752000,4,2,2.5,2370,5/21/2021,0.819,35686,64
427,A,98042,Covington,480000,2,3,2.25,1408,5/28/2021,0.088,3825,79
428,A,98042,Kent,999950,37,3,2.5,3100,4/23/2021,0.369,16083,64
429,A,98004,Bellevue,1690000,85,3,1,1200,5/3/2021,0.26,11347,83
430,S,98042,Kent,545000,4,3,2.5,1870,5/28/2021,0.115,5000,64
431,S,98042,Covington,601000,8,3,2.25,1920,5/19/2021,1.04,45302,79
432,S,98042,Covington,690000,5,3,2.25,2050,5/19/2021,0.351,15300,79
433,S,98042,Kent,775000,6,3,2.5,2500,5/11/2021,0.686,29901,64
434,A,98042,Kent,649950,2,4,2.25,2050,5/28/2021,0.597,26000,64
435,A,98042,Kent,650000,4,4,2.25,2550,5/26/2021,1.398,60897,64
436,A,98042,Kent,675000,3,4,2.75,2190,5/27/2021,0.93,40500,64
437,A,98042,Covington,774950,86,4,2.5,3041,5/5/2021,0.115,5025,79
438,S,98042,Kent,550000,1,4,2.5,2390,5/28/2021,0.091,3982,64
439,S,98042,Kent,555000,5,4,2.5,2150,5/21/2021,0.087,3806,64
440,S,98004,Bellevue,1388000,5,2,1.75,1420,5/28/2021,0.232,10102,83
441,S,98042,Covington,565000,1,4,2.5,1680,5/11/2021,0.15,6528,79
442,S,98042,Kent,575000,4,4,2.5,2180,5/2/2021,0.128,5565,64
443,S,98042,Covington,575000,5,4,2.5,1560,5/5/2021,0.215,9382,79
444,S,98042,Kent,625000,1,4,2.25,2900,5/4/2021,0.178,7757,64
445,S,98042,Covington,734950,0,4,2.5,2501,4/30/2021,0.103,4500,79
446,S,98042,Kent,739000,13,4,2.5,1830,5/23/2021,0.805,35048,64
447,S,98042,Covington,825000,8,4,2.5,2028,4/30/2021,6.319,275264,79
448,S,98042,Kent,960000,6,4,2.5,3520,5/21/2021,0.967,42103,64
449,A,98042,Kent,900000,3,5,2.5,2500,5/27/2021,0.656,28581,64
450,S,98042,Covington,769950,0,5,2.75,2825,5/7/2021,0.103,4500,79
451,A,98004,Bellevue,1533000,59,3,2,2507,5/7/2021,0.175,7634,83
452,S,98042,Covington,779950,0,5,2.75,2825,5/26/2021,0.163,7118,79
453,S,98042,Covington,784950,0,5,3,3081,5/7/2021,0.147,6385,79
454,S,98042,Covington,799950,16,5,2.75,2825,5/26/2021,0.103,4500,79
455,S,98042,Covington,667950,0,4,3,2484,5/26/2021,0.099,4319,79
456,S,98042,Covington,800000,5,4,3.5,3395,5/22/2021,0.103,4489,79
457,S,98042,Kent,1145000,82,4,3.5,4200,5/5/2021,5.087,221597,64
458,S,98042,Covington,775000,0,5,3.5,3222,5/11/2021,0.106,4600,79
459,S,98042,Covington,1550000,3,4,4.25,5450,5/14/2021,0.302,13158,79
460,S,98042,Kent,465000,3,2,1,1100,5/26/2021,1.25,54450,64
461,A,98042,Covington,340000,52,3,1,980,4/8/2021,0.26,11325,79
462,S,98004,Bellevue,1650000,4,3,1.75,2297,5/25/2021,0.139,6060,83
463,A,98042,Covington,460000,10,3,1,1200,5/26/2021,0.298,12960,79
464,S,98042,Covington,490000,5,3,1,1000,5/28/2021,0.771,33600,79
465,S,98042,Kent,500000,8,3,1,1350,5/21/2021,0.58,25264,64
466,S,98042,Covington,530000,3,3,1,1340,5/29/2021,0.235,10220,79
467,A,98042,Kent,469999,3,3,1.5,1420,5/27/2021,0.378,16480,64
468,A,98042,Kent,749990,104,3,1.5,1520,2/15/2021,0.924,40260,64
469,S,98042,Kent,405000,7,3,2,1344,5/13/2021,0.355,15458,64
470,S,98042,Covington,485000,3,3,2,1350,5/16/2021,0.203,8844,79
471,S,98042,Covington,501000,4,3,1.75,1200,5/11/2021,0.2,8720,79
472,S,98042,Covington,550000,4,3,1.5,1600,5/4/2021,0.347,15108,79
473,S,98004,Bellevue,11250000,20,3,2,1340,5/3/2021,0.672,29264,83
474,S,98042,Kent,610000,3,3,1.75,1800,5/11/2021,0.452,19698,64
475,S,98042,Kent,624999,19,3,1.25,1310,5/19/2021,2.43,105850,64
476,S,98042,Covington,687500,3,3,1.75,1740,5/19/2021,0.505,21980,79
477,S,98042,Covington,645000,6,4,1.5,2430,5/14/2021,0.42,18295,79
478,S,98042,Covington,760000,6,4,1.75,2210,5/12/2021,1.1,47930,79
479,A,98042,Covington,742950,5,3,2.25,2065,5/25/2021,0.117,5113,79
480,A,98042,Kent,1050000,23,3,2.5,2840,5/7/2021,1.13,49222,64
481,S,98042,Kent,528000,23,3,2.5,1740,5/26/2021,0.174,7601,64
482,S,98042,Covington,556215,125,3,2.25,1565,5/19/2021,0.103,4465,79
483,S,98042,Covington,566304,76,3,2.5,2265,5/1/2021,0.103,4465,79
484,A,98004,Bellevue,1598000,31,4,2,3299,5/25/2021,0.174,7575,83
485,S,98042,Covington,570000,11,3,2.5,1810,5/12/2021,0.106,4611,79
486,S,98042,Covington,575000,3,3,2.5,1920,5/28/2021,0.197,8578,79
487,S,98042,Covington,600000,6,3,2.25,1600,5/6/2021,0.19,8267,79
488,S,98042,Covington,655000,5,3,2.5,2350,5/20/2021,0.138,6006,79
489,S,98042,Kent,701000,5,3,2.5,1910,5/5/2021,0.21,9153,64
490,S,98042,Kent,815000,4,3,2.5,2620,5/26/2021,2.6,113256,64
491,S,98042,Covington,845000,0,3,2.5,2840,4/30/2021,0.281,12240,79
492,A,98042,Covington,600000,2,4,2.5,2640,5/28/2021,0.115,5000,79
493,A,98042,Kent,669990,56,4,2.5,3900,5/13/2021,0.67,29185,64
494,A,98042,Kent,799950,13,4,3,3061,5/28/2021,0.143,6227,64
495,A,98004,Bellevue,3700000,33,4,2,1790,4/27/2021,0.406,17668,83
496,A,98042,Kent,884950,101,4,2.5,3031,2/18/2021,0.165,7187,64
497,S,98042,Covington,590000,6,4,2.5,1850,5/6/2021,0.237,10333,79
498,S,98042,Covington,630000,5,4,2.5,2200,5/27/2021,0.108,4686,79
499,S,98042,Covington,642000,7,4,2.5,2550,5/4/2021,0.115,5000,79
500,S,98042,Kent,650000,6,4,2.5,2780,5/30/2021,0.148,6461,64
501,S,98042,Covington,675000,21,4,2.5,2950,5/29/2021,0.115,5028,79
502,S,98042,Kent,688000,4,4,2.5,2482,5/27/2021,0.132,5733,64
503,S,98042,Covington,705000,7,4,2.5,2060,5/5/2021,0.157,6820,79
504,S,98042,Covington,750000,4,4,2.5,3110,5/13/2021,0.13,5668,79
505,S,98042,Kent,780000,6,4,2.75,3710,5/24/2021,0.341,14849,64
506,S,98004,Bellevue,1896000,5,4,2,2630,5/19/2021,0.199,8676,83
507,S,98042,Kent,799500,4,4,2.75,3620,5/27/2021,0.303,13208,64
508,S,98042,Kent,820000,6,4,2.75,3580,5/27/2021,0.368,16036,64
509,S,98042,Kent,832000,6,4,2.25,2140,4/30/2021,0.782,34058,64
510,S,98042,Kent,835000,4,4,3,2992,5/19/2021,0.168,7334,64
511,S,98042,Kent,950000,8,4,2.75,3120,5/7/2021,2.969,129323,64
512,S,98042,Kent,1334000,4,4,2.5,3563,5/12/2021,7.82,340639,64
513,A,98042,Covington,549950,11,5,2.5,2600,5/25/2021,0.317,13800,79
514,S,98042,Covington,620000,7,5,2.5,2400,5/5/2021,0.112,4870,79
515,S,98042,Kent,650000,2,5,2.5,2480,5/25/2021,0.137,5989,64
516,S,98042,Covington,670000,5,5,2.75,2910,5/14/2021,0.116,5051,79
517,S,98004,Bellevue,1700000,38,3,2.25,2282,5/27/2021,0.221,9625,83
518,S,98042,Covington,645500,4,3,3.5,2410,5/19/2021,0.103,4492,79
519,S,98042,Kent,783300,167,3,3.5,3434,5/28/2021,0.22,9600,64
520,A,98042,Kent,699950,16,4,3.25,2950,5/14/2021,0.114,4975,64
521,A,98042,Kent,834950,76,4,3.5,2817,3/26/2021,0.14,6106,64
522,S,98042,Kent,701661,177,4,3.25,2853,5/28/2021,0.126,5508,64
523,S,98045,North Bend,651000,6,3,1,906,5/26/2021,0.216,9430,78
524,A,98045,North Bend,279000,25,1,1,630,5/5/2021,0.069,3000,78
525,S,98045,North Bend,362000,9,2,1,910,5/20/2021,0.127,5541,78
526,S,98045,North Bend,515000,4,2,1,800,5/17/2021,0.215,9350,78
527,S,98045,North Bend,600000,5,3,1,1440,5/1/2021,0.255,11100,78
528,S,98004,Bellevue,1805000,4,3,2.25,2750,5/18/2021,0.264,11505,83
529,A,98045,North Bend,1698800,80,2,1.5,2950,3/11/2021,12.387,539597,78
531,S,98045,North Bend,710000,7,2,2,1780,5/12/2021,0.11,4803,78
533,A,98045,North Bend,644900,1,3,1.75,1200,5/29/2021,0.339,14770,78
534,A,98045,North Bend,650000,3,3,2,1580,5/27/2021,0.267,11620,78
535,A,98045,North Bend,749999,71,3,2,1890,4/29/2021,3.06,133293,78
536,A,98045,North Bend,825000,1,3,2,1490,5/29/2021,6.342,276265,78
537,S,98045,North Bend,700000,5,3,2,1360,5/27/2021,0.23,10000,78
538,S,98045,North Bend,725000,1,3,1.5,1360,5/10/2021,0.22,9600,78
539,S,98004,Yarrow Point,2350000,5,3,2.5,2970,5/26/2021,0.277,12072,85
540,S,98045,North Bend,745000,3,3,2,1430,5/10/2021,0.649,28283,78
541,S,98045,North Bend,760588,130,3,2,1658,5/18/2021,0.126,5500,78
542,S,98045,North Bend,830000,5,3,2,1480,5/25/2021,4.98,216928,78
543,S,98045,North Bend,855122,68,3,2,2156,5/28/2021,0.127,5511,78
544,S,98045,North Bend,876500,5,3,1.75,1870,5/27/2021,2.85,124146,78
545,A,98045,North Bend,1999900,15,4,2.75,3890,5/15/2021,5.54,241326,78
546,S,98045,North Bend,742000,2,2,2.25,1880,5/6/2021,0.08,3478,78
547,S,98045,North Bend,700000,2,3,2.5,1780,5/18/2021,0.143,6240,78
548,S,98045,North Bend,742500,5,3,2.5,2010,5/18/2021,0.234,10200,78
549,S,98045,North Bend,750000,4,3,2.5,1530,4/30/2021,0.93,40500,78
550,S,98004,Bellevue,1505000,6,4,2.75,2920,5/28/2021,0.377,16416,83
551,S,98045,North Bend,880950,4,3,2.5,2060,5/27/2021,0.278,12096,78
552,S,98045,North Bend,926000,5,3,2.5,2096,5/21/2021,0.535,23287,78
553,S,98045,North Bend,956000,5,3,2.25,1870,5/5/2021,0.329,14330,78
554,S,98045,North Bend,957000,5,3,2.5,1780,5/12/2021,1.09,47480,78
555,S,98045,North Bend,985000,5,3,2.25,1670,5/21/2021,2,87120,78
556,A,98045,North Bend,850000,4,4,2.5,2000,5/26/2021,0.167,7267,78
557,A,98045,North Bend,949950,3,4,2.5,2630,5/27/2021,0.174,7586,78
558,S,98045,North Bend,800000,4,4,2.75,1860,5/19/2021,0.068,2971,78
559,S,98045,North Bend,870437,5,4,2.5,2692,5/12/2021,0.194,8437,78
560,S,98045,North Bend,921975,58,4,3,2156,5/20/2021,0.126,5500,78
561,S,98004,Bellevue,2211000,5,4,2.5,2940,5/25/2021,0.204,8866,83
562,S,98045,North Bend,923000,3,4,2.75,2020,5/28/2021,0.256,11131,78
563,S,98045,North Bend,981000,3,4,2.5,2510,5/20/2021,0.243,10566,78
564,S,98045,North Bend,1018000,5,4,2.5,2690,5/21/2021,0.186,8096,78
565,S,98045,North Bend,1024570,76,4,2.75,3261,5/29/2021,0.236,10291,78
566,S,98045,North Bend,1061699,28,4,2.75,3254,5/18/2021,0.17,7400,78
567,S,98045,North Bend,1075000,1,4,2.5,2760,5/25/2021,0.138,5992,78
568,S,98045,North Bend,1080000,2,4,2.75,2644,4/30/2021,0.172,7514,78
569,S,98045,North Bend,1096350,22,4,2.5,3520,5/16/2021,0.181,7875,78
570,S,98045,North Bend,1125000,1,4,2.5,2570,5/26/2021,0.465,20235,78
571,S,98045,North Bend,1150000,5,4,2.5,3244,5/27/2021,0.204,8872,78
572,S,98004,Bellevue,2345000,4,4,2.5,3117,4/30/2021,0.302,13153,83
573,S,98045,North Bend,1200000,2,4,2.5,2730,5/5/2021,0.813,35418,78
574,S,98045,North Bend,1250000,3,4,2.75,3156,5/7/2021,0.223,9714,78
575,S,98045,North Bend,1276000,5,4,2.5,2730,5/25/2021,0.812,35390,78
576,S,98045,North Bend,987400,0,5,2.75,3496,5/18/2021,0.173,7520,78
577,S,98045,North Bend,1093435,60,5,2.75,3654,5/7/2021,0.18,7839,78
578,S,98045,North Bend,1170000,4,5,2.5,2830,5/7/2021,0.115,5000,78
579,S,98045,North Bend,2200000,45,5,3,5160,5/20/2021,6.67,290545,78
580,A,98045,North Bend,875000,3,3,3.5,2810,5/27/2021,0.25,10872,78
581,S,98045,North Bend,675000,2,3,2.75,1810,5/5/2021,0.165,7200,78
582,S,98045,North Bend,1131918,117,5,3.25,3104,5/28/2021,0.188,8169,78
583,S,98004,Bellevue,3000000,2,4,2.75,4740,5/19/2021,0.241,10500,83
584,A,98045,North Bend,1794900,2,4,4.5,3600,5/28/2021,3.757,163651,78
585,A,98045,North Bend,2200000,17,4,4.5,4761,5/13/2021,2.514,109520,78
586,S,98045,North Bend,5899000,7,6,4.5,9520,5/20/2021,26.08,1136044,78
587,A,98045,North Bend,2999999,191,5,6.5,7390,2/19/2021,4.978,216840,78
588,A,98047,Pacific,310000,2,2,1,1170,5/28/2021,0.248,10800,68
589,S,98047,Algona,417000,1,2,1,870,5/28/2021,0.391,17032,68
590,S,98047,Pacific,425000,4,3,1.5,1396,5/18/2021,0.231,10050,68
591,S,98047,Pacific,450000,7,3,2,1494,5/26/2021,0.185,8051,68
592,S,98047,Pacific,400000,4,4,1.75,1794,5/13/2021,0.187,8135,68
593,S,98047,Pacific,515000,2,3,2.5,1480,5/14/2021,0.184,7998,68
594,S,98004,Clyde Hill,3100000,3,4,3,3258,5/12/2021,0.458,19934,83
595,S,98047,Pacific,579000,2,3,3,2200,5/17/2021,0.174,7569,68
596,S,98047,Pacific,515000,6,4,2.5,2052,5/6/2021,0.173,7531,68
597,S,98047,Pacific,565000,5,4,2.5,2860,5/28/2021,0.184,7995,68
598,S,98047,Pacific,710000,46,4,2.5,2710,5/24/2021,0.159,6919,68
599,S,98047,Pacific,775000,4,5,2.75,2606,5/3/2021,0.14,6078,68
600,S,98050,Preston,526650,5,1,1.5,760,5/28/2021,0.109,4750,74
601,S,98050,Issaquah,781000,8,3,1.5,2000,5/18/2021,0.218,9500,80
602,S,98050,Preston,1860000,6,4,3.25,3820,5/12/2021,9.01,392475,74
603,S,98051,Ravensdale,505000,10,3,2,1750,5/13/2021,0.41,17859,69
604,S,98051,Ravensdale,750000,4,4,2.5,2040,5/25/2021,5.033,219229,69
605,S,98004,Bellevue,3110000,3,4,2.75,3670,5/20/2021,0.152,6600,83
606,A,98051,Ravensdale,679000,64,3,1.75,3060,5/20/2021,1.845,80353,69
607,S,98051,Ravensdale,850000,7,3,2,2000,5/12/2021,4.94,215186,69
608,S,98051,Ravensdale,747850,4,3,2.5,2110,5/19/2021,1.29,56192,69
609,S,98051,Ravensdale,1100000,4,3,2.5,2460,5/14/2021,5.57,242629,69
610,A,98051,Ravensdale,859900,17,4,3,3410,5/13/2021,19.26,838965,69
611,A,98051,Ravensdale,1185000,4,4,2.75,3280,5/26/2021,2.41,104980,69
612,S,98051,Ravensdale,750000,4,4,2.5,2040,5/25/2021,5.033,219229,69
613,S,98051,Ravensdale,1500000,3,4,2.5,4364,5/13/2021,14.87,647737,69
614,S,98051,Ravensdale,888000,5,5,3.5,3650,5/10/2021,0.992,43200,69
616,S,98004,Bellevue,1999950,30,5,3,4360,5/21/2021,0.344,14971,83
617,S,98051,Ravensdale,1190000,39,4,3.25,4260,5/18/2021,2.22,96703,69
618,S,98051,Ravensdale,1925000,2,4,4,4274,5/27/2021,5.077,221173,69
619,S,98052,Redmond,1050000,1,3,1.75,1450,5/11/2021,0.22,9583,85
620,S,98052,Redmond,1050000,1,3,1.75,1640,5/5/2021,0.258,11240,85
621,S,98052,Redmond,800000,2,2,2.25,2050,5/5/2021,0.067,2905,85
622,S,98052,Redmond,1445000,2,3,2.5,2250,5/28/2021,0.318,13865,85
623,S,98052,Redmond,1260000,1,4,2.75,2320,5/18/2021,0.314,13668,85
624,S,98052,Redmond,1307000,5,4,2.75,2390,5/28/2021,0.219,9558,85
625,S,98052,Redmond,1583000,6,4,2.5,2460,5/4/2021,0.22,9600,85
626,S,98052,Redmond,3555000,5,4,2.5,3460,5/14/2021,0.241,10502,85
627,A,98004,Beaux Arts,3380000,17,3,2.75,3390,5/13/2021,0.359,15630,77
628,S,98052,Redmond,1315100,5,5,3,2900,5/14/2021,0.31,13503,85
629,S,98052,Redmond,1500000,5,5,2.75,2496,5/4/2021,0.253,11000,85
630,S,98052,Redmond,1550000,3,5,2.75,3070,5/26/2021,0.215,9360,85
631,S,98052,Redmond,1775000,6,5,2.5,2780,5/17/2021,0.218,9500,85
632,S,98052,Redmond,2270000,15,4,3.25,3780,5/12/2021,0.215,9363,85
633,A,98052,Redmond,1274988,10,5,3.75,2480,5/20/2021,0.071,3099,85
634,A,98052,Redmond,2200000,293,5,3.5,4330,12/10/2020,1.395,60784,85
635,S,98052,Redmond,1930000,0,5,3.5,3645,5/12/2021,0.373,16250,85
636,S,98052,Redmond,840000,5,3,2.75,1392,5/20/2021,17.368,756565,85
637,A,98052,Redmond,825000,31,1,1,710,4/29/2021,0.659,28717,85
638,A,98004,Bellevue,1788000,15,4,3.5,2768,5/15/2021,0.481,20971,83
639,A,98052,Redmond,975950,9,3,1.5,1350,5/21/2021,0.236,10275,85
640,S,98052,Redmond,985000,4,3,1.75,1300,5/11/2021,0.183,7950,85
642,S,98052,Redmond,1075000,4,4,2,1490,5/13/2021,0.207,9030,85
643,S,98052,Redmond,1180000,5,4,2,1830,5/10/2021,0.209,9095,85
644,S,98052,Redmond,835000,5,2,2.5,1743,5/28/2021,17.368,756565,85
645,S,98052,Redmond,925000,5,3,2.25,1640,5/28/2021,0.186,8100,85
646,S,98052,Redmond,1010000,4,3,2.5,2170,5/25/2021,0.179,7800,85
647,S,98052,Redmond,1200000,0,3,2.75,1870,5/28/2021,0.202,8820,85
648,S,98052,Redmond,1200000,6,3,2.75,2530,5/19/2021,0.269,11696,85
649,A,98004,Bellevue,2880000,18,4,3.25,3630,5/12/2021,0.186,8113,83
650,S,98052,Redmond,1500000,2,3,2.5,2608,5/6/2021,0.125,5449,85
651,S,98052,Redmond,1515000,5,3,2.5,2120,5/10/2021,0.207,9010,85
652,S,98052,Redmond,1130000,4,4,2.75,2180,5/27/2021,0.233,10140,85
653,S,98052,Redmond,1322000,11,4,2.5,3100,5/2/2021,0.253,11016,85
654,S,98052,Redmond,1360000,4,4,2.75,2220,5/13/2021,0.239,10400,85
655,S,98052,Redmond,1499998,6,4,2.5,2570,5/28/2021,0.165,7173,85
656,S,98052,Redmond,1500000,5,4,2.5,2640,5/19/2021,0.315,13713,85
657,S,98052,Redmond,1833000,1,4,2.5,3030,5/15/2021,0.144,6260,85
658,S,98052,Redmond,1855000,4,4,2.75,3411,5/5/2021,0.494,21526,85
